,Country,Event,MatchID,Player,PlayerID,Time
6769,ARG,Y,300186503,GARAY ,200130,120'+
6770,ARG,Y,300186503,GARAY ,200130,120'+
6771,ARG,Y,300186503,GARAY ,200130,120'+
6772,ARG,Y,300186503,GARAY ,200130,120'+
6773,ARG,Y,300186503,GARAY ,200130,120'+
6774,ARG,Y,300186503,GARAY ,200130,120'+
6775,ARG,Y,300186503,GARAY ,200130,120'+
6776,ARG,Y,300186503,GARAY ,200130,120'+
6777,ARG,Y,300186503,GARAY ,200130,120'+
6778,ARG,Y,300186503,GARAY ,200130,120'+
6779,ARG,Y,300186503,GARAY ,200130,120'+
6780,ARG,Y,300186503,GARAY ,200130,120'+
6781,ARG,Y,300186503,GARAY ,200130,120'+
6782,ARG,Y,300186503,GARAY ,200130,120'+
6783,ARG,Y,300186503,GARAY ,200130,120'+
6784,ARG,Y,300186503,GARAY ,200130,120'+
6785,ARG,Y,300186503,GARAY ,200130,120'+
6786,ARG,Y,300186503,GARAY ,200130,120'+
6787,ARG,Y,300186503,GARAY ,200130,120'+
6788,ARG,Y,300186503,GARAY ,200130,120'+
6789,ARG,Y,300186503,GARAY ,200130,120'+
6790,ARG,Y,300186503,GARAY ,200130,120'+
6791,ARG,Y,300186503,GARAY ,200130,120'+
6792,ARG,Y,300186503,DI MARIA ,200130,120'
6793,ARG,Y,300186503,DI MARIA ,200130,120'
6794,ARG,Y,300186503,DI MARIA ,200130,120'
6795,ARG,Y,300186503,DI MARIA ,200130,120'
6796,ARG,Y,300186503,DI MARIA ,200130,120'
6797,ARG,Y,300186503,DI MARIA ,200130,120'
6798,ARG,Y,300186503,DI MARIA ,200130,120'
6799,ARG,Y,300186503,DI MARIA ,200130,120'
6800,ARG,Y,300186503,DI MARIA ,200130,120'
6801,ARG,Y,300186503,DI MARIA ,200130,120'
6802,ARG,Y,300186503,DI MARIA ,200130,120'
6803,ARG,Y,300186503,DI MARIA ,200130,120'
6804,ARG,Y,300186503,DI MARIA ,200130,120'
6805,ARG,Y,300186503,DI MARIA ,200130,120'
6806,ARG,Y,300186503,DI MARIA ,200130,120'
6807,ARG,Y,300186503,DI MARIA ,200130,120'
6808,ARG,Y,300186503,DI MARIA ,200130,120'
6809,ARG,Y,300186503,DI MARIA ,200130,120'
6810,ARG,Y,300186503,DI MARIA ,200130,120'
6811,ARG,Y,300186503,DI MARIA ,200130,120'
6812,ARG,Y,300186503,DI MARIA ,200130,120'
6813,ARG,Y,300186503,DI MARIA ,200130,120'
6814,ARG,Y,300186503,DI MARIA ,200130,120'
6815,ARG,Y,300186503,DI MARIA ,200130,120'
6816,ARG,G,300186503,DI MARIA ,200130,118'
6817,ARG,G,300186503,DI MARIA ,200130,118'
6818,ARG,G,300186503,DI MARIA ,200130,118'
6819,ARG,G,300186503,DI MARIA ,200130,118'
6820,ARG,G,300186503,DI MARIA ,200130,118'
6821,ARG,G,300186503,DI MARIA ,200130,118'
6822,ARG,G,300186503,DI MARIA ,200130,118'
6823,ARG,G,300186503,DI MARIA ,200130,118'
6824,ARG,G,300186503,DI MARIA ,200130,118'
6825,ARG,G,300186503,DI MARIA ,200130,118'
6826,ARG,G,300186503,DI MARIA ,200130,118'
6827,ARG,G,300186503,DI MARIA ,200130,118'
6828,ARG,G,300186503,DI MARIA ,200130,118'
6829,ARG,G,300186503,DI MARIA ,200130,118'
6830,ARG,G,300186503,DI MARIA ,200130,118'
6831,ARG,G,300186503,DI MARIA ,200130,118'
6832,ARG,G,300186503,DI MARIA ,200130,118'
6833,ARG,G,300186503,DI MARIA ,200130,118'
6834,ARG,G,300186503,DI MARIA ,200130,118'
6835,ARG,G,300186503,DI MARIA ,200130,118'
6836,ARG,G,300186503,DI MARIA ,200130,118'
6837,ARG,G,300186503,DI MARIA ,200130,118'
6838,ARG,G,300186503,DI MARIA ,200130,118'
6839,ARG,G,300186503,DI MARIA ,200130,118'
6840,ARG,Y,300186503,ROJO ,318688,90'
6841,ARG,Y,300186503,ROJO ,318688,90'
6842,ARG,Y,300186503,ROJO ,318688,90'
6843,ARG,Y,300186503,ROJO ,318688,90'
6844,ARG,Y,300186503,ROJO ,318688,90'
6845,ARG,Y,300186503,ROJO ,318688,90'
6846,ARG,Y,300186503,ROJO ,318688,90'
6847,ARG,Y,300186503,ROJO ,318688,90'
6848,ARG,Y,300186503,ROJO ,318688,90'
6849,ARG,Y,300186503,ROJO ,318688,90'
6850,ARG,Y,300186503,ROJO ,318688,90'
6851,ARG,Y,300186503,ROJO ,318688,90'
6852,ARG,Y,300186503,ROJO ,318688,90'
6853,ARG,Y,300186503,ROJO ,318688,90'
6854,ARG,Y,300186503,ROJO ,318688,90'
6855,ARG,Y,300186503,ROJO ,318688,90'
6856,ARG,Y,300186503,ROJO ,318688,90'
6857,ARG,Y,300186503,ROJO ,318688,90'
6858,ARG,Y,300186503,ROJO ,318688,90'
6859,ARG,Y,300186503,ROJO ,318688,90'
6860,ARG,Y,300186503,ROJO ,318688,90'
6861,ARG,Y,300186503,ROJO ,318688,90'
6862,ARG,Y,300186503,ROJO ,318688,90'
6863,ARG,Y,300186503,ROJO ,318688,90'
6864,SUI,Y,300186503,FERNANDES ,216650,73'
6865,SUI,Y,300186503,FERNANDES ,216650,73'
6866,SUI,Y,300186503,FERNANDES ,216650,73'
6867,SUI,Y,300186503,FERNANDES ,216650,73'
6868,SUI,Y,300186503,FERNANDES ,216650,73'
6869,SUI,Y,300186503,FERNANDES ,216650,73'
6870,SUI,Y,300186503,FERNANDES ,216650,73'
6871,SUI,Y,300186503,FERNANDES ,216650,73'
6872,SUI,Y,300186503,FERNANDES ,216650,73'
6873,SUI,Y,300186503,FERNANDES ,216650,73'
6874,SUI,Y,300186503,FERNANDES ,216650,73'
6875,SUI,Y,300186503,FERNANDES ,216650,73'
6876,SUI,Y,300186503,FERNANDES ,216650,73'
6877,SUI,Y,300186503,FERNANDES ,216650,73'
6878,SUI,Y,300186503,FERNANDES ,216650,73'
6879,SUI,Y,300186503,FERNANDES ,216650,73'
6880,SUI,Y,300186503,FERNANDES ,216650,73'
6881,SUI,Y,300186503,FERNANDES ,216650,73'
6882,SUI,Y,300186503,FERNANDES ,216650,73'
6883,SUI,Y,300186503,FERNANDES ,216650,73'
6884,SUI,Y,300186503,FERNANDES ,216650,73'
6885,SUI,Y,300186503,FERNANDES ,216650,73'
6886,SUI,Y,300186503,FERNANDES ,216650,73'
6887,SUI,Y,300186503,FERNANDES ,216650,73'
6888,SUI,Y,300186503,XHAKA ,311558,36'
6889,SUI,Y,300186503,XHAKA ,311558,36'
6890,SUI,Y,300186503,XHAKA ,311558,36'
6891,SUI,Y,300186503,XHAKA ,311558,36'
6892,SUI,Y,300186503,XHAKA ,311558,36'
6893,SUI,Y,300186503,XHAKA ,311558,36'
6894,SUI,Y,300186503,XHAKA ,311558,36'
6895,SUI,Y,300186503,XHAKA ,311558,36'
6896,SUI,Y,300186503,XHAKA ,311558,36'
6897,SUI,Y,300186503,XHAKA ,311558,36'
6898,SUI,Y,300186503,XHAKA ,311558,36'
6899,SUI,Y,300186503,XHAKA ,311558,36'
6900,SUI,Y,300186503,XHAKA ,311558,36'
6901,SUI,Y,300186503,XHAKA ,311558,36'
6902,SUI,Y,300186503,XHAKA ,311558,36'
6903,SUI,Y,300186503,XHAKA ,311558,36'
6904,SUI,Y,300186503,XHAKA ,311558,36'
6905,SUI,Y,300186503,XHAKA ,311558,36'
6906,SUI,Y,300186503,XHAKA ,311558,36'
6907,SUI,Y,300186503,XHAKA ,311558,36'
6908,SUI,Y,300186503,XHAKA ,311558,36'
6909,SUI,Y,300186503,XHAKA ,311558,36'
6910,SUI,Y,300186503,XHAKA ,311558,36'
6911,SUI,Y,300186503,XHAKA ,311558,36'
6912,USA,G,300186497,GREEN ,369094,107'
6913,USA,G,300186497,GREEN ,369094,107'
6914,USA,G,300186497,GREEN ,369094,107'
6915,USA,G,300186497,GREEN ,369094,107'
6916,USA,G,300186497,GREEN ,369094,107'
6917,USA,G,300186497,GREEN ,369094,107'
6918,USA,G,300186497,GREEN ,369094,107'
6919,USA,G,300186497,GREEN ,369094,107'
6920,USA,G,300186497,GREEN ,369094,107'
6921,USA,G,300186497,GREEN ,369094,107'
6922,USA,G,300186497,GREEN ,369094,107'
6923,USA,G,300186497,GREEN ,369094,107'
6924,USA,G,300186497,GREEN ,369094,107'
6925,USA,G,300186497,GREEN ,369094,107'
6926,USA,G,300186497,GREEN ,369094,107'
6927,USA,G,300186497,GREEN ,369094,107'
6928,USA,G,300186497,GREEN ,369094,107'
6929,USA,G,300186497,GREEN ,369094,107'
6930,USA,G,300186497,GREEN ,369094,107'
6931,USA,G,300186497,GREEN ,369094,107'
6932,USA,G,300186497,GREEN ,369094,107'
6933,USA,G,300186497,GREEN ,369094,107'
6934,USA,G,300186497,GREEN ,369094,107'
6935,USA,G,300186497,GREEN ,369094,107'
6936,BEL,G,300186497,LUKAKU ,358112,105'
6937,BEL,G,300186497,LUKAKU ,358112,105'
6938,BEL,G,300186497,LUKAKU ,358112,105'
6939,BEL,G,300186497,LUKAKU ,358112,105'
6940,BEL,G,300186497,LUKAKU ,358112,105'
6941,BEL,G,300186497,LUKAKU ,358112,105'
6942,BEL,G,300186497,LUKAKU ,358112,105'
6943,BEL,G,300186497,LUKAKU ,358112,105'
6944,BEL,G,300186497,LUKAKU ,358112,105'
6945,BEL,G,300186497,LUKAKU ,358112,105'
6946,BEL,G,300186497,LUKAKU ,358112,105'
6947,BEL,G,300186497,LUKAKU ,358112,105'
6948,BEL,G,300186497,LUKAKU ,358112,105'
6949,BEL,G,300186497,LUKAKU ,358112,105'
6950,BEL,G,300186497,LUKAKU ,358112,105'
6951,BEL,G,300186497,LUKAKU ,358112,105'
6952,BEL,G,300186497,LUKAKU ,358112,105'
6953,BEL,G,300186497,LUKAKU ,358112,105'
6954,BEL,G,300186497,LUKAKU ,358112,105'
6955,BEL,G,300186497,LUKAKU ,358112,105'
6956,BEL,G,300186497,LUKAKU ,358112,105'
6957,BEL,G,300186497,LUKAKU ,358112,105'
6958,BEL,G,300186497,LUKAKU ,358112,105'
6959,BEL,G,300186497,LUKAKU ,358112,105'
6960,BEL,G,300186497,DE BRUYNE ,358112,93'
6961,BEL,G,300186497,DE BRUYNE ,358112,93'
6962,BEL,G,300186497,DE BRUYNE ,358112,93'
6963,BEL,G,300186497,DE BRUYNE ,358112,93'
6964,BEL,G,300186497,DE BRUYNE ,358112,93'
6965,BEL,G,300186497,DE BRUYNE ,358112,93'
6966,BEL,G,300186497,DE BRUYNE ,358112,93'
6967,BEL,G,300186497,DE BRUYNE ,358112,93'
6968,BEL,G,300186497,DE BRUYNE ,358112,93'
6969,BEL,G,300186497,DE BRUYNE ,358112,93'
6970,BEL,G,300186497,DE BRUYNE ,358112,93'
6971,BEL,G,300186497,DE BRUYNE ,358112,93'
6972,BEL,G,300186497,DE BRUYNE ,358112,93'
6973,BEL,G,300186497,DE BRUYNE ,358112,93'
6974,BEL,G,300186497,DE BRUYNE ,358112,93'
6975,BEL,G,300186497,DE BRUYNE ,358112,93'
6976,BEL,G,300186497,DE BRUYNE ,358112,93'
6977,BEL,G,300186497,DE BRUYNE ,358112,93'
6978,BEL,G,300186497,DE BRUYNE ,358112,93'
6979,BEL,G,300186497,DE BRUYNE ,358112,93'
6980,BEL,G,300186497,DE BRUYNE ,358112,93'
6981,BEL,G,300186497,DE BRUYNE ,358112,93'
6982,BEL,G,300186497,DE BRUYNE ,358112,93'
6983,BEL,G,300186497,DE BRUYNE ,358112,93'
6984,BEL,Y,300186497,KOMPANY ,216004,42'
6985,BEL,Y,300186497,KOMPANY ,216004,42'
6986,BEL,Y,300186497,KOMPANY ,216004,42'
6987,BEL,Y,300186497,KOMPANY ,216004,42'
6988,BEL,Y,300186497,KOMPANY ,216004,42'
6989,BEL,Y,300186497,KOMPANY ,216004,42'
6990,BEL,Y,300186497,KOMPANY ,216004,42'
6991,BEL,Y,300186497,KOMPANY ,216004,42'
6992,BEL,Y,300186497,KOMPANY ,216004,42'
6993,BEL,Y,300186497,KOMPANY ,216004,42'
6994,BEL,Y,300186497,KOMPANY ,216004,42'
6995,BEL,Y,300186497,KOMPANY ,216004,42'
6996,BEL,Y,300186497,KOMPANY ,216004,42'
6997,BEL,Y,300186497,KOMPANY ,216004,42'
6998,BEL,Y,300186497,KOMPANY ,216004,42'
6999,BEL,Y,300186497,KOMPANY ,216004,42'
7000,BEL,Y,300186497,KOMPANY ,216004,42'
7001,BEL,Y,300186497,KOMPANY ,216004,42'
7002,BEL,Y,300186497,KOMPANY ,216004,42'
7003,BEL,Y,300186497,KOMPANY ,216004,42'
7004,BEL,Y,300186497,KOMPANY ,216004,42'
7005,BEL,Y,300186497,KOMPANY ,216004,42'
7006,BEL,Y,300186497,KOMPANY ,216004,42'
7007,BEL,Y,300186497,KOMPANY ,216004,42'
7008,USA,Y,300186497,CAMERON ,321971,18'
7009,USA,Y,300186497,CAMERON ,321971,18'
7010,USA,Y,300186497,CAMERON ,321971,18'
7011,USA,Y,300186497,CAMERON ,321971,18'
7012,USA,Y,300186497,CAMERON ,321971,18'
7013,USA,Y,300186497,CAMERON ,321971,18'
7014,USA,Y,300186497,CAMERON ,321971,18'
7015,USA,Y,300186497,CAMERON ,321971,18'
7016,USA,Y,300186497,CAMERON ,321971,18'
7017,USA,Y,300186497,CAMERON ,321971,18'
7018,USA,Y,300186497,CAMERON ,321971,18'
7019,USA,Y,300186497,CAMERON ,321971,18'
7020,USA,Y,300186497,CAMERON ,321971,18'
7021,USA,Y,300186497,CAMERON ,321971,18'
7022,USA,Y,300186497,CAMERON ,321971,18'
7023,USA,Y,300186497,CAMERON ,321971,18'
7024,USA,Y,300186497,CAMERON ,321971,18'
7025,USA,Y,300186497,CAMERON ,321971,18'
7026,USA,Y,300186497,CAMERON ,321971,18'
7027,USA,Y,300186497,CAMERON ,321971,18'
7028,USA,Y,300186497,CAMERON ,321971,18'
7029,USA,Y,300186497,CAMERON ,321971,18'
7030,USA,Y,300186497,CAMERON ,321971,18'
7031,USA,Y,300186497,CAMERON ,321971,18'
7032,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7033,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7034,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7035,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7036,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7037,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7038,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7039,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7040,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7041,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7042,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7043,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7044,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7045,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7046,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7047,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7048,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7049,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7050,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7051,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7052,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7053,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7054,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7055,GER,Y,300186485,SCHWEINSTEIGER ,196752,80'
7056,GER,Y,300186485,KHEDIRA ,196900,54'
7057,GER,Y,300186485,KHEDIRA ,196900,54'
7058,GER,Y,300186485,KHEDIRA ,196900,54'
7059,GER,Y,300186485,KHEDIRA ,196900,54'
7060,GER,Y,300186485,KHEDIRA ,196900,54'
7061,GER,Y,300186485,KHEDIRA ,196900,54'
7062,GER,Y,300186485,KHEDIRA ,196900,54'
7063,GER,Y,300186485,KHEDIRA ,196900,54'
7064,GER,Y,300186485,KHEDIRA ,196900,54'
7065,GER,Y,300186485,KHEDIRA ,196900,54'
7066,GER,Y,300186485,KHEDIRA ,196900,54'
7067,GER,Y,300186485,KHEDIRA ,196900,54'
7068,GER,Y,300186485,KHEDIRA ,196900,54'
7069,GER,Y,300186485,KHEDIRA ,196900,54'
7070,GER,Y,300186485,KHEDIRA ,196900,54'
7071,GER,Y,300186485,KHEDIRA ,196900,54'
7072,GER,Y,300186485,KHEDIRA ,196900,54'
7073,GER,Y,300186485,KHEDIRA ,196900,54'
7074,GER,Y,300186485,KHEDIRA ,196900,54'
7075,GER,Y,300186485,KHEDIRA ,196900,54'
7076,GER,Y,300186485,KHEDIRA ,196900,54'
7077,GER,Y,300186485,KHEDIRA ,196900,54'
7078,GER,Y,300186485,KHEDIRA ,196900,54'
7079,GER,Y,300186485,KHEDIRA ,196900,54'
7080,GER,G,300186485,HUMMELS ,311150,13'
7081,GER,G,300186485,HUMMELS ,311150,13'
7082,GER,G,300186485,HUMMELS ,311150,13'
7083,GER,G,300186485,HUMMELS ,311150,13'
7084,GER,G,300186485,HUMMELS ,311150,13'
7085,GER,G,300186485,HUMMELS ,311150,13'
7086,GER,G,300186485,HUMMELS ,311150,13'
7087,GER,G,300186485,HUMMELS ,311150,13'
7088,GER,G,300186485,HUMMELS ,311150,13'
7089,GER,G,300186485,HUMMELS ,311150,13'
7090,GER,G,300186485,HUMMELS ,311150,13'
7091,GER,G,300186485,HUMMELS ,311150,13'
7092,GER,G,300186485,HUMMELS ,311150,13'
7093,GER,G,300186485,HUMMELS ,311150,13'
7094,GER,G,300186485,HUMMELS ,311150,13'
7095,GER,G,300186485,HUMMELS ,311150,13'
7096,GER,G,300186485,HUMMELS ,311150,13'
7097,GER,G,300186485,HUMMELS ,311150,13'
7098,GER,G,300186485,HUMMELS ,311150,13'
7099,GER,G,300186485,HUMMELS ,311150,13'
7100,GER,G,300186485,HUMMELS ,311150,13'
7101,GER,G,300186485,HUMMELS ,311150,13'
7102,GER,G,300186485,HUMMELS ,311150,13'
7103,GER,G,300186485,HUMMELS ,311150,13'
7104,BRA,Y,300186461,JULIO CESAR ,311150,78'
7105,BRA,Y,300186461,JULIO CESAR ,311150,78'
7106,BRA,Y,300186461,JULIO CESAR ,311150,78'
7107,BRA,Y,300186461,JULIO CESAR ,311150,78'
7108,BRA,Y,300186461,JULIO CESAR ,311150,78'
7109,BRA,Y,300186461,JULIO CESAR ,311150,78'
7110,BRA,Y,300186461,JULIO CESAR ,311150,78'
7111,BRA,Y,300186461,JULIO CESAR ,311150,78'
7112,BRA,Y,300186461,JULIO CESAR ,311150,78'
7113,BRA,Y,300186461,JULIO CESAR ,311150,78'
7114,BRA,Y,300186461,JULIO CESAR ,311150,78'
7115,BRA,Y,300186461,JULIO CESAR ,311150,78'
7116,BRA,Y,300186461,JULIO CESAR ,311150,78'
7117,BRA,Y,300186461,JULIO CESAR ,311150,78'
7118,BRA,Y,300186461,JULIO CESAR ,311150,78'
7119,BRA,Y,300186461,JULIO CESAR ,311150,78'
7120,BRA,Y,300186461,JULIO CESAR ,311150,78'
7121,BRA,Y,300186461,JULIO CESAR ,311150,78'
7122,BRA,Y,300186461,JULIO CESAR ,311150,78'
7123,BRA,Y,300186461,JULIO CESAR ,311150,78'
7124,BRA,Y,300186461,JULIO CESAR ,311150,78'
7125,BRA,Y,300186461,JULIO CESAR ,311150,78'
7126,BRA,Y,300186461,JULIO CESAR ,311150,78'
7127,BRA,Y,300186461,JULIO CESAR ,311150,78'
7128,COL,Y,300186461,YEPES ,3408,69'
7129,COL,Y,300186461,YEPES ,3408,69'
7130,COL,Y,300186461,YEPES ,3408,69'
7131,COL,Y,300186461,YEPES ,3408,69'
7132,COL,Y,300186461,YEPES ,3408,69'
7133,COL,Y,300186461,YEPES ,3408,69'
7134,COL,Y,300186461,YEPES ,3408,69'
7135,COL,Y,300186461,YEPES ,3408,69'
7136,COL,Y,300186461,YEPES ,3408,69'
7137,COL,Y,300186461,YEPES ,3408,69'
7138,COL,Y,300186461,YEPES ,3408,69'
7139,COL,Y,300186461,YEPES ,3408,69'
7140,COL,Y,300186461,YEPES ,3408,69'
7141,COL,Y,300186461,YEPES ,3408,69'
7142,COL,Y,300186461,YEPES ,3408,69'
7143,COL,Y,300186461,YEPES ,3408,69'
7144,COL,Y,300186461,YEPES ,3408,69'
7145,COL,Y,300186461,YEPES ,3408,69'
7146,COL,Y,300186461,YEPES ,3408,69'
7147,COL,Y,300186461,YEPES ,3408,69'
7148,COL,Y,300186461,YEPES ,3408,69'
7149,COL,Y,300186461,YEPES ,3408,69'
7150,COL,Y,300186461,YEPES ,3408,69'
7151,COL,Y,300186461,YEPES ,3408,69'
7152,BRA,G,300186461,DAVID LUIZ ,3408,69'
7153,BRA,G,300186461,DAVID LUIZ ,3408,69'
7154,BRA,G,300186461,DAVID LUIZ ,3408,69'
7155,BRA,G,300186461,DAVID LUIZ ,3408,69'
7156,BRA,G,300186461,DAVID LUIZ ,3408,69'
7157,BRA,G,300186461,DAVID LUIZ ,3408,69'
7158,BRA,G,300186461,DAVID LUIZ ,3408,69'
7159,BRA,G,300186461,DAVID LUIZ ,3408,69'
7160,BRA,G,300186461,DAVID LUIZ ,3408,69'
7161,BRA,G,300186461,DAVID LUIZ ,3408,69'
7162,BRA,G,300186461,DAVID LUIZ ,3408,69'
7163,BRA,G,300186461,DAVID LUIZ ,3408,69'
7164,BRA,G,300186461,DAVID LUIZ ,3408,69'
7165,BRA,G,300186461,DAVID LUIZ ,3408,69'
7166,BRA,G,300186461,DAVID LUIZ ,3408,69'
7167,BRA,G,300186461,DAVID LUIZ ,3408,69'
7168,BRA,G,300186461,DAVID LUIZ ,3408,69'
7169,BRA,G,300186461,DAVID LUIZ ,3408,69'
7170,BRA,G,300186461,DAVID LUIZ ,3408,69'
7171,BRA,G,300186461,DAVID LUIZ ,3408,69'
7172,BRA,G,300186461,DAVID LUIZ ,3408,69'
7173,BRA,G,300186461,DAVID LUIZ ,3408,69'
7174,BRA,G,300186461,DAVID LUIZ ,3408,69'
7175,BRA,G,300186461,DAVID LUIZ ,3408,69'
7176,COL,Y,300186461,JAMES ,3408,67'
7177,COL,Y,300186461,JAMES ,3408,67'
7178,COL,Y,300186461,JAMES ,3408,67'
7179,COL,Y,300186461,JAMES ,3408,67'
7180,COL,Y,300186461,JAMES ,3408,67'
7181,COL,Y,300186461,JAMES ,3408,67'
7182,COL,Y,300186461,JAMES ,3408,67'
7183,COL,Y,300186461,JAMES ,3408,67'
7184,COL,Y,300186461,JAMES ,3408,67'
7185,COL,Y,300186461,JAMES ,3408,67'
7186,COL,Y,300186461,JAMES ,3408,67'
7187,COL,Y,300186461,JAMES ,3408,67'
7188,COL,Y,300186461,JAMES ,3408,67'
7189,COL,Y,300186461,JAMES ,3408,67'
7190,COL,Y,300186461,JAMES ,3408,67'
7191,COL,Y,300186461,JAMES ,3408,67'
7192,COL,Y,300186461,JAMES ,3408,67'
7193,COL,Y,300186461,JAMES ,3408,67'
7194,COL,Y,300186461,JAMES ,3408,67'
7195,COL,Y,300186461,JAMES ,3408,67'
7196,COL,Y,300186461,JAMES ,3408,67'
7197,COL,Y,300186461,JAMES ,3408,67'
7198,COL,Y,300186461,JAMES ,3408,67'
7199,COL,Y,300186461,JAMES ,3408,67'
7200,BRA,Y,300186461,T SILVA ,3408,64'
7201,BRA,Y,300186461,T SILVA ,3408,64'
7202,BRA,Y,300186461,T SILVA ,3408,64'
7203,BRA,Y,300186461,T SILVA ,3408,64'
7204,BRA,Y,300186461,T SILVA ,3408,64'
7205,BRA,Y,300186461,T SILVA ,3408,64'
7206,BRA,Y,300186461,T SILVA ,3408,64'
7207,BRA,Y,300186461,T SILVA ,3408,64'
7208,BRA,Y,300186461,T SILVA ,3408,64'
7209,BRA,Y,300186461,T SILVA ,3408,64'
7210,BRA,Y,300186461,T SILVA ,3408,64'
7211,BRA,Y,300186461,T SILVA ,3408,64'
7212,BRA,Y,300186461,T SILVA ,3408,64'
7213,BRA,Y,300186461,T SILVA ,3408,64'
7214,BRA,Y,300186461,T SILVA ,3408,64'
7215,BRA,Y,300186461,T SILVA ,3408,64'
7216,BRA,Y,300186461,T SILVA ,3408,64'
7217,BRA,Y,300186461,T SILVA ,3408,64'
7218,BRA,Y,300186461,T SILVA ,3408,64'
7219,BRA,Y,300186461,T SILVA ,3408,64'
7220,BRA,Y,300186461,T SILVA ,3408,64'
7221,BRA,Y,300186461,T SILVA ,3408,64'
7222,BRA,Y,300186461,T SILVA ,3408,64'
7223,BRA,Y,300186461,T SILVA ,3408,64'
7224,BRA,G,300186461,T SILVA ,3408,7'
7225,BRA,G,300186461,T SILVA ,3408,7'
7226,BRA,G,300186461,T SILVA ,3408,7'
7227,BRA,G,300186461,T SILVA ,3408,7'
7228,BRA,G,300186461,T SILVA ,3408,7'
7229,BRA,G,300186461,T SILVA ,3408,7'
7230,BRA,G,300186461,T SILVA ,3408,7'
7231,BRA,G,300186461,T SILVA ,3408,7'
7232,BRA,G,300186461,T SILVA ,3408,7'
7233,BRA,G,300186461,T SILVA ,3408,7'
7234,BRA,G,300186461,T SILVA ,3408,7'
7235,BRA,G,300186461,T SILVA ,3408,7'
7236,BRA,G,300186461,T SILVA ,3408,7'
7237,BRA,G,300186461,T SILVA ,3408,7'
7238,BRA,G,300186461,T SILVA ,3408,7'
7239,BRA,G,300186461,T SILVA ,3408,7'
7240,BRA,G,300186461,T SILVA ,3408,7'
7241,BRA,G,300186461,T SILVA ,3408,7'
7242,BRA,G,300186461,T SILVA ,3408,7'
7243,BRA,G,300186461,T SILVA ,3408,7'
7244,BRA,G,300186461,T SILVA ,3408,7'
7245,BRA,G,300186461,T SILVA ,3408,7'
7246,BRA,G,300186461,T SILVA ,3408,7'
7247,BRA,G,300186461,T SILVA ,3408,7'
7248,ARG,Y,300186504,BIGLIA ,200133,75'
7249,ARG,Y,300186504,BIGLIA ,200133,75'
7250,ARG,Y,300186504,BIGLIA ,200133,75'
7251,ARG,Y,300186504,BIGLIA ,200133,75'
7252,ARG,Y,300186504,BIGLIA ,200133,75'
7253,ARG,Y,300186504,BIGLIA ,200133,75'
7254,ARG,Y,300186504,BIGLIA ,200133,75'
7255,ARG,Y,300186504,BIGLIA ,200133,75'
7256,ARG,Y,300186504,BIGLIA ,200133,75'
7257,ARG,Y,300186504,BIGLIA ,200133,75'
7258,ARG,Y,300186504,BIGLIA ,200133,75'
7259,ARG,Y,300186504,BIGLIA ,200133,75'
7260,ARG,Y,300186504,BIGLIA ,200133,75'
7261,ARG,Y,300186504,BIGLIA ,200133,75'
7262,ARG,Y,300186504,BIGLIA ,200133,75'
7263,ARG,Y,300186504,BIGLIA ,200133,75'
7264,ARG,Y,300186504,BIGLIA ,200133,75'
7265,ARG,Y,300186504,BIGLIA ,200133,75'
7266,ARG,Y,300186504,BIGLIA ,200133,75'
7267,ARG,Y,300186504,BIGLIA ,200133,75'
7268,ARG,Y,300186504,BIGLIA ,200133,75'
7269,ARG,Y,300186504,BIGLIA ,200133,75'
7270,ARG,Y,300186504,BIGLIA ,200133,75'
7271,ARG,Y,300186504,BIGLIA ,200133,75'
7272,BEL,Y,300186504,ALDERWEIRELD ,290864,68'
7273,BEL,Y,300186504,ALDERWEIRELD ,290864,68'
7274,BEL,Y,300186504,ALDERWEIRELD ,290864,68'
7275,BEL,Y,300186504,ALDERWEIRELD ,290864,68'
7276,BEL,Y,300186504,ALDERWEIRELD ,290864,68'
7277,BEL,Y,300186504,ALDERWEIRELD ,290864,68'
